<!DOCTYPE tei.2  SYSTEM "c:\sgml\dtd\tei2.dtd" [
	<!ENTITY % TEI.corpus "INCLUDE">
	<!ENTITY % TEI.extensions.ent SYSTEM "sejong1.ent">
	<!ENTITY % TEI.extensions.dtd SYSTEM "sejong1.dtd"> ]>
<tei.2>
	<teiHeader>
		<fileDesc>
			<titleStmt>
				<title>동아일보 사설</title>
				<author>동아일보 편집부</author>
				<sponsor>국립국어원</sponsor>
				<respStmt>
					<resp>문헌입력, 표준화, 형태의미 정보 부착</resp>
					<name>고려대학교 민족문화연구원</name>
				</respStmt>
			</titleStmt>
			<extent>3320</extent>
			<publicationStmt>
				<distributor>국립국어원</distributor>
				<idno>BSAB0175, 형태분석: BTAB0175, 원본: BRAB0175</idno>
				<availability><p>배포 불가</p></availability>
			</publicationStmt>
			<notesStmt>
				<note><p>21세기 세종계획 형태분석말뭉치에서 선정</p></note>
			</notesStmt>
			<sourceDesc>
				<bibl>
					<author>동아일보 편집부</author>
					<title>동아일보 사설</title>
					<pubPlace>서울</pubPlace>
					<publisher>동아일보사</publisher>
					<date>1992</date>
				</bibl>
			</sourceDesc>
		</fileDesc>
		<encodingDesc>
			<projectDesc><p>21세기 세종계획 형태의미분석  말뭉치 구축 및 정제</p></projectDesc>
			<samplingDecl><p>21세기 세종계획 형태의미분석 말뭉치 파일 구축, 오류 수정 및 일관성 검사</p></samplingDecl>
			<editorialDecl><p>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 오류 수정 및 일관성 검사</p></editorialDecl>
		</encodingDesc>
		<profileDesc>
			<creation>
				<date>2003</date>
			</creation>
			<langUsage>
				<language id=KO usage=99>한국어, 표준어</language>
			</langUsage>
			<textClass>
				<catRef scheme='SJ21' target='M1118'</catRef>
			</textClass>
		</profileDesc>
		<revisionDesc>
			<respStmt>
				<resp>프로젝트 책임자</resp>
				<name>김흥규</name>
			</respStmt>
			<change>
				<date>2007</date>
				<respStmt>
					<resp>연구책임자</resp>
					<name>김흥규</name>
					<resp>연구원</resp>
					<name>강범모, 홍정하</name>
					<resp>연구보조원</resp>
					<name>김민지, 김보라, 김승우, 김윤희, 김주영, 여형옥, 왕정미, 정연주, 최민우, 허영진</name>
				</respStmt>
				<item>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 형태의미 정보 부착</item>
			</change>
		</revisionDesc>
	</teiHeader>

<text>
<body>
<p>
9BSAB0175-0000010	14일	14/SN + 일/NNB
9BSAB0175-0015870	지원을	지원__02/NNG + 을/JKO
9BSAB0175-0015880	위해	위하__01/VV + 아/EC
9BSAB0175-0015890	불가피하다	불가피/XR + 하/XSA + 다/EC
9BSAB0175-0015900	해도	하/VV + 아도/EC
9BSAB0175-0015910	이러한	이러/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0015920	차관	차관__02/NNG
9BSAB0175-0015930	도입의	도입/NNG + 의/JKG
9BSAB0175-0015940	급증은	급증__02/NNG + 은/JX
9BSAB0175-0015950	마땅히	마땅히/MAG
9BSAB0175-0015960	경계하고	경계__07/NNG + 하/XSV + 고/EC
9BSAB0175-0015970	최소화해야	최소__02/NNG + 화/XSN + 하/XSV + 아야/EC
9BSAB0175-0015980	한다.	하/VV + ㄴ다/EF + ./SF
9BSAB0175-0015990	불요불급의	불요불급/NNG + 의/JKG
9BSAB0175-0016000	사치성	사치__03/NNG + 성/XSN
9BSAB0175-0016010	수입을	수입__02/NNG + 을/JKO
9BSAB0175-0016020	줄일	줄이/VV + ㄹ/ETM
9BSAB0175-0016030	경우	경우__03/NNG
9BSAB0175-0016040	상당액의	상당액/NNG + 의/JKG
9BSAB0175-0016050	차관	차관__02/NNG
9BSAB0175-0016060	도입이	도입/NNG + 이/JKS
9BSAB0175-0016070	억제될	억제/NNG + 되/XSV + ㄹ/ETM
9BSAB0175-0016080	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0016090	적극적으로는	적극/NNG + 적/XSN + 으로/JKB + 는/JX
9BSAB0175-0016100	무역	무역__02/NNG
9BSAB0175-0016110	흑자가	흑자__02/NNG + 가/JKS
9BSAB0175-0016120	바람직하나	바람직/XR + 하/XSA + 나/EC
9BSAB0175-0016130	그렇지	그렇/VA + 지/EC
9BSAB0175-0016140	못한	못하/VX + ㄴ/ETM
9BSAB0175-0016150	상황에서	상황__02/NNG + 에서/JKB
9BSAB0175-0016160	차관	차관__02/NNG
9BSAB0175-0016170	자금으로	자금__08/NNG + 으로/JKB
9BSAB0175-0016180	수입이	수입__02/NNG + 이/JKS
9BSAB0175-0016190	급증한다면	급증__02/NNG + 하/XSV + ㄴ다면/EC
9BSAB0175-0016200	결국	결국/NNG
9BSAB0175-0016210	오늘을	오늘/NNG + 을/JKO
9BSAB0175-0016220	살기	살__01/VV + 기/ETN
9BSAB0175-0016230	위해	위하__01/VV + 아/EC
9BSAB0175-0016240	내일을	내일/NNG + 을/JKO
9BSAB0175-0016250	포기하는	포기__02/NNG + 하/XSV + 는/ETM
9BSAB0175-0016260	것이나	것/NNB + 이나/JX
9BSAB0175-0016270	다름	다르/VA + ㅁ/ETN
9BSAB0175-0016280	없다.	없/VA + 다/EF + ./SF
9BSAB0175-0016290	외채	외채__03/NNG
9BSAB0175-0016300	급증에	급증__02/NNG + 에/JKB
9BSAB0175-0016310	대한	대하__02/VV + ㄴ/ETM
9BSAB0175-0016320	경각심을	경각심/NNG + 을/JKO
9BSAB0175-0016330	키워야	키우/VV + 어야/EC
9BSAB0175-0016340	할	하/VX + ㄹ/ETM
9BSAB0175-0016350	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0016360	8.15는	8/SN + ./SP + 15/SN + 는/JX
9BSAB0175-0016370	우리에게	우리/NP + 에게/JKB
9BSAB0175-0016380	두	두/MM
9BSAB0175-0016390	가지의	가지/NNB + 의/JKG
9BSAB0175-0016400	의미를	의미/NNG + 를/JKO
9BSAB0175-0016410	갖게	갖/VV + 게/EC
9BSAB0175-0016420	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0016430	첫째는	첫째/NR + 는/JX
9BSAB0175-0016440	빼앗긴	빼앗기/VV + ㄴ/ETM
9BSAB0175-0016450	나라의	나라/NNG + 의/JKG
9BSAB0175-0016460	되찾음이며	되찾/VV + 음/ETN + 이며/JC
9BSAB0175-0016470	둘째는	둘째/NR + 는/JX
9BSAB0175-0016480	되찾은	되찾/VV + 은/ETM
9BSAB0175-0016490	나라의	나라/NNG + 의/JKG
9BSAB0175-0016500	분단이다.	분단__03/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0016510	조국	조국__01/NNG
9BSAB0175-0016520	광복의	광복__01/NNG + 의/JKG
9BSAB0175-0016530	기쁨이	기쁨/NNG + 이/JKS
9BSAB0175-0016540	채	채/MAG
9BSAB0175-0016550	가시기도	가시/VV + 기/ETN + 도/JX
9BSAB0175-0016560	전에	전__08/NNG + 에/JKB
9BSAB0175-0016570	갈라져	갈라지__01/VV + 어/EC
9BSAB0175-0016580	버린	버리/VX + ㄴ/ETM
9BSAB0175-0016590	한반도	한반도/NNP
9BSAB0175-0016600	그	그/MM
9BSAB0175-0016610	후의	후__08/NNG + 의/JKG
9BSAB0175-0016620	한반도는	한반도/NNP + 는/JX
9BSAB0175-0016630	남침으로	남침__01/NNG + 으로/JKB
9BSAB0175-0016640	인한	인하__01/VV + ㄴ/ETM
9BSAB0175-0016650	동족	동족__01/NNG
9BSAB0175-0016660	상잔의	상잔__01/NNG + 의/JKG
9BSAB0175-0016670	전쟁까지	전쟁/NNG + 까지/JX
9BSAB0175-0016680	치르면서	치르/VV + 면서/EC
9BSAB0175-0016690	세계	세계__02/NNG
9BSAB0175-0016700	냉전의	냉전/NNG + 의/JKG
9BSAB0175-0016710	최전방을	최/XPN + 전방__01/NNG + 을/JKO
9BSAB0175-0016720	담당해	담당/NNG + 하/XSV + 아/EC
9BSAB0175-0016730	왔다.	오/VX + 았/EP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0016740	그러나	그러나/MAJ
9BSAB0175-0016750	세계는	세계__02/NNG + 는/JX
9BSAB0175-0016760	바뀌었다.	바뀌/VV + 었/EP + 다/EF + ./SF
9BSAB0175-0016770	세계를	세계__02/NNG + 를/JKO
9BSAB0175-0016780	동서로	동서__04/NNG + 로/JKB
9BSAB0175-0016790	분할해	분할__01/NNG + 하/XSV + 아/EC
9BSAB0175-0016800	놓은	놓/VX + 은/ETM
9BSAB0175-0016810	얄타	얄타/NNP
9BSAB0175-0016820	체제로부터	체제__02/NNG + 로부터/JKB
9BSAB0175-0016830	또	또/MAG
9BSAB0175-0016840	다시	다시/MAG
9BSAB0175-0016850	하나로	하나/NR + 로/JKB
9BSAB0175-0016860	접목시키려는	접목__02/NNG + 시키/XSV + 려는/ETM
9BSAB0175-0016870	몰타의	몰타/NNP + 의/JKG
9BSAB0175-0016880	체제로	체제__02/NNG + 로/JKB
9BSAB0175-0016890	세계는	세계__02/NNG + 는/JX
9BSAB0175-0016900	변했다.	변하/VV + 았/EP + 다/EF + ./SF
9BSAB0175-0016910	그래서	그래서/MAJ
9BSAB0175-0016920	세계는	세계__02/NNG + 는/JX
9BSAB0175-0016930	동서	동서__04/NNG
9BSAB0175-0016940	냉전의	냉전/NNG + 의/JKG
9BSAB0175-0016950	종식을	종식__01/NNG + 을/JKO
9BSAB0175-0016960	선언하고	선언__01/NNG + 하/XSV + 고/EC
9BSAB0175-0016970	화해와	화해__02/NNG + 와/JC
9BSAB0175-0016980	협력을	협력/NNG + 을/JKO
9BSAB0175-0016990	모색하는	모색__03/NNG + 하/XSV + 는/ETM
9BSAB0175-0017000	새로운	새롭/VA + ㄴ/ETM
9BSAB0175-0017010	시대를	시대__02/NNG + 를/JKO
9BSAB0175-0017020	열었다.	열__02/VV + 었/EP + 다/EF + ./SF
9BSAB0175-0017030	새로운	새롭/VA + ㄴ/ETM
9BSAB0175-0017040	시대	시대__02/NNG
9BSAB0175-0017050	흐름은	흐름/NNG + 은/JX
9BSAB0175-0017060	서서히	서서히/MAG
9BSAB0175-0017070	한반도의	한반도/NNP + 의/JKG
9BSAB0175-0017080	동토	동토__02/NNG
9BSAB0175-0017090	위에도	위__01/NNG + 에/JKB + 도/JX
9BSAB0175-0017100	스며	스미/VV + 어/EC
9BSAB0175-0017110	들기	들/VX + 기/ETN
9BSAB0175-0017120	시작했다.	시작__01/NNG + 하/XSV + 았/EP + 다/EF + ./SF
9BSAB0175-0017130	그	그/MM
9BSAB0175-0017140	결과	결과__02/NNG
9BSAB0175-0017150	남북한은	남/NNP + 북한/NNP + 은/JX
9BSAB0175-0017160	유엔에	유엔/NNP + 에/JKB
9BSAB0175-0017170	같이	같이/MAG
9BSAB0175-0017180	들어	들__01/VV + 어/EC
9BSAB0175-0017190	간다.	가/VX + ㄴ다/EF + ./SF
9BSAB0175-0017200	분단	분단__03/NNG
9BSAB0175-0017210	후	후__08/NNG
9BSAB0175-0017220	최초로	최초/NNG + 로/JKB
9BSAB0175-0017230	전환의	전환__03/NNG + 의/JKG
9BSAB0175-0017240	몸짓을	몸짓/NNG + 을/JKO
9BSAB0175-0017250	보인	보이__02/VV + ㄴ/ETM
9BSAB0175-0017260	역사적인	역사__04/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0017270	사건이다.	사건__01/NNG + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0017280	남북한	남/NNP + 북한/NNP
9BSAB0175-0017290	유엔	유엔/NNP
9BSAB0175-0017300	시대를	시대__02/NNG + 를/JKO
9BSAB0175-0017310	개막하면서	개막__01/NNG + 하/XSV + 면서/EC
9BSAB0175-0017320	우리는	우리/NP + 는/JX
9BSAB0175-0017330	또	또/MAG
9BSAB0175-0017340	다시	다시/MAG
9BSAB0175-0017350	8.15를	8/SN + ./SP + 15/SN + 를/JKO
9BSAB0175-0017360	맞았다.	맞__02/VV + 았/EP + 다/EF + ./SF
9BSAB0175-0017370	남북한	남/NNP + 북한/NNP
9BSAB0175-0017380	유엔	유엔/NNP
9BSAB0175-0017390	시대는	시대__02/NNG + 는/JX
9BSAB0175-0017400	제도적인	제도__01/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0017410	평화	평화__02/NNG
9BSAB0175-0017420	공존을	공존/NNG + 을/JKO
9BSAB0175-0017430	의미한다.	의미/NNG + 하/XSV + ㄴ다/EF + ./SF
9BSAB0175-0017440	평화	평화__02/NNG
9BSAB0175-0017450	공존은	공존/NNG + 은/JX
9BSAB0175-0017460	한반도에	한반도/NNP + 에/JKB
9BSAB0175-0017470	평화	평화__02/NNG
9BSAB0175-0017480	체제를	체제__02/NNG + 를/JKO
9BSAB0175-0017490	구축할	구축__03/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0017500	수	수__02/NNB
9BSAB0175-0017510	있는	있/VV + 는/ETM
9BSAB0175-0017520	토대이며	토대/NNG + 이/VCP + 며/EC
9BSAB0175-0017530	남북한	남/NNP + 북한/NNP
9BSAB0175-0017540	관계	관계__05/NNG
9BSAB0175-0017550	개선을	개선__01/NNG + 을/JKO
9BSAB0175-0017560	촉진시킬	촉진__01/NNG + 시키/XSV + ㄹ/ETM
9BSAB0175-0017570	수	수__02/NNB
9BSAB0175-0017580	있는	있/VV + 는/ETM
9BSAB0175-0017590	밑거름이다.	밑거름/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0017600	남북한의	남/NNP + 북한/NNP + 의/JKG
9BSAB0175-0017610	관계가	관계__05/NNG + 가/JKS
9BSAB0175-0017620	개선될	개선__01/NNG + 되/XSV + ㄹ/ETM
9BSAB0175-0017630	때	때__01/NNG
9BSAB0175-0017640	비로소	비로소/MAG
9BSAB0175-0017650	민족	민족/NNG
9BSAB0175-0017660	스스로의	스스로/NNG + 의/JKG
9BSAB0175-0017670	힘으로	힘__01/NNG + 으로/JKB
9BSAB0175-0017680	통일을	통일__02/NNG + 을/JKO
9BSAB0175-0017690	달성할	달성/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0017700	수	수__02/NNB
9BSAB0175-0017710	있는	있/VV + 는/ETM
9BSAB0175-0017720	자존	자존__01/NNG
9BSAB0175-0017730	자주의	자주__03/NNG + 의/JKG
9BSAB0175-0017740	통일	통일__02/NNG
9BSAB0175-0017750	기반이	기반__01/NNG + 이/JKS
9BSAB0175-0017760	구축된다.	구축__03/NNG + 되/XSV + ㄴ다/EF + ./SF
9BSAB0175-0017770	이때문에	이__05/MM + 때문/NNB + 에/JKB
9BSAB0175-0017780	남북한	남/NNP + 북한/NNP
9BSAB0175-0017790	유엔	유엔/NNP
9BSAB0175-0017800	시대의	시대__02/NNG + 의/JKG
9BSAB0175-0017810	8.15는	8/SN + ./SP + 15/SN + 는/JX
9BSAB0175-0017820	새로운	새롭/VA + ㄴ/ETM
9BSAB0175-0017830	각오로	각오__01/NNG + 로/JKB
9BSAB0175-0017840	그	그/MM
9BSAB0175-0017850	의의가	의의__04/NNG + 가/JKS
9BSAB0175-0017860	부각되어야	부각__05/NNG + 되/XSV + 어야/EC
9BSAB0175-0017870	한다.	하/VX + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0017880	민족의	민족/NNG + 의/JKG
9BSAB0175-0017890	공동	공동__02/NNG
9BSAB0175-0017900	운명	운명__01/NNG
9BSAB0175-0017910	그것은	그것/NP + 은/JX
9BSAB0175-0017920	유엔	유엔/NNP
9BSAB0175-0017930	시대의	시대__02/NNG + 의/JKG
9BSAB0175-0017940	8.15가	8/SN + ./SP + 15/SN + 가/JKS
9BSAB0175-0017950	부여하는	부여__04/NNG + 하/XSV + 는/ETM
9BSAB0175-0017960	엄숙한	엄숙/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0017970	과제다.	과제__04/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0017980	되찾은	되찾/VV + 은/ETM
9BSAB0175-0017990	나라가	나라/NNG + 가/JKS
9BSAB0175-0018000	분단되고	분단__03/NNG + 되/XSV + 고/EC
9BSAB0175-0018010	만	말__03/VV + ㄴ/ETM
9BSAB0175-0018020	미결의	미결/NNG + 의/JKG
9BSAB0175-0018030	광복.	광복__01/NNG + ./SF
9BSAB0175-0018040	이	이__05/MM
9BSAB0175-0018050	미결의	미결/NNG + 의/JKG
9BSAB0175-0018060	광복을	광복__01/NNG + 을/JKO
9BSAB0175-0018070	완성의	완성__01/NNG + 의/JKG
9BSAB0175-0018080	광복으로	광복__01/NNG + 으로/JKB
9BSAB0175-0018090	변형시키기	변형/NNG + 시키/XSV + 기/ETN
9BSAB0175-0018100	위해서는	위하__01/VV + 아서/EC + 는/JX
9BSAB0175-0018110	보다	보다/MAG
9BSAB0175-0018120	큰	크/VA + ㄴ/ETM
9BSAB0175-0018130	틀의	틀__01/NNG + 의/JKG
9BSAB0175-0018140	사고	사고__14/NNG
9BSAB0175-0018150	방식과	방식__01/NNG + 과/JC
9BSAB0175-0018160	국민적인	국민/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0018170	동의	동의__02/NNG
9BSAB0175-0018180	진지한	진지/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0018190	정책이	정책__02/NNG + 이/JKS
9BSAB0175-0018200	남북에	남북/NNP + 에/JKB
9BSAB0175-0018210	다같이	다/MAG + 같이/MAG
9BSAB0175-0018220	요구된다.	요구__03/NNG + 되/XSV + ㄴ다/EF + ./SF
9BSAB0175-0018230	현실을	현실__02/NNG + 을/JKO
9BSAB0175-0018240	존중하는	존중/NNG + 하/XSV + 는/ETM
9BSAB0175-0018250	공존의	공존/NNG + 의/JKG
9BSAB0175-0018260	바탕	바탕/NNG
9BSAB0175-0018270	위에서	위__01/NNG + 에서/JKB
9BSAB0175-0018280	7천만의	7/SN + 천만/NR + 의/JKG
9BSAB0175-0018290	안전과	안전__03/NNG + 과/JC
9BSAB0175-0018300	공영을	공영__02/NNG + 을/JKO
9BSAB0175-0018310	추구하려는	추구__01/NNG + 하/XSV + 려는/ETM
9BSAB0175-0018320	화해와	화해__02/NNG + 와/JC
9BSAB0175-0018330	협력	협력/NNG
9BSAB0175-0018340	그것은	그것/NP + 은/JX
9BSAB0175-0018350	남북한이	남/NNP + 북한/NNP + 이/JKS
9BSAB0175-0018360	총력을	총력/NNG + 을/JKO
9BSAB0175-0018370	다해야	다/MAG + 하/VV + 아야/EC
9BSAB0175-0018380	할	하/VX + ㄹ/ETM
9BSAB0175-0018390	남북한	남/NNP + 북한/NNP
9BSAB0175-0018400	유엔	유엔/NNP
9BSAB0175-0018410	시대의	시대__02/NNG + 의/JKG
9BSAB0175-0018420	첫째	첫째/NR
9BSAB0175-0018430	사명이다.	사명__06/NNG + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0018440	이제부터	이제__01/NNG + 부터/JX
9BSAB0175-0018450	우리는	우리/NP + 는/JX
9BSAB0175-0018460	진정으로	진정__05/NNG + 으로/JKB
9BSAB0175-0018470	7천만을	7/SN + 천만/NR + 을/JKO
9BSAB0175-0018480	생각해야	생각__01/NNG + 하/XSV + 아야/EC
9BSAB0175-0018490	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0018500	냉전의	냉전/NNG + 의/JKG
9BSAB0175-0018510	최전방에	최/XPN + 전방__01/NNG + 에/JKB
9BSAB0175-0018520	섰던	서/VV + 었/EP + 던/ETM
9BSAB0175-0018530	남북한은	남/NNP + 북한/NNP + 은/JX
9BSAB0175-0018540	그	그/MM
9BSAB0175-0018550	동안	동안__01/NNG
9BSAB0175-0018560	4천만	4/SN + 천만/NR
9BSAB0175-0018570	3천만을	3/SN + 천만/NR + 을/JKO
9BSAB0175-0018580	대립의	대립__03/NNG + 의/JKG
9BSAB0175-0018590	상대로	상대__04/NNG + 로/JKB
9BSAB0175-0018600	인식하면서	인식/NNG + 하/XSV + 면서/EC
9BSAB0175-0018610	전체로서의	전체__01/NNG + 로서/JKB + 의/JKG
9BSAB0175-0018620	민족	민족/NNG
9BSAB0175-0018630	이익을	이익__02/NNG + 을/JKO
9BSAB0175-0018640	잊고	잊/VV + 고/EC
9BSAB0175-0018650	살아	살__01/VV + 아/EC
9BSAB0175-0018660	왔다.	오/VX + 았/EP + 다/EF + ./SF
9BSAB0175-0018670	그러나	그러나/MAJ
9BSAB0175-0018680	모두의	모두__01/NNG + 의/JKG
9BSAB0175-0018690	사고	사고__14/NNG
9BSAB0175-0018700	속에는	속__01/NNG + 에/JKB + 는/JX
9BSAB0175-0018710	7천만이라는	7/SN + 천만__01/NNG + 이/VCP + 라는/ETM
9BSAB0175-0018720	하나의	하나/NR + 의/JKG
9BSAB0175-0018730	민족	민족/NNG
9BSAB0175-0018740	단위가	단위__02/NNG + 가/JKS
9BSAB0175-0018750	자리를	자리__01/NNG + 를/JKO
9BSAB0175-0018760	잡아야	잡__01/VV + 아야/EC
9BSAB0175-0018770	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0018780	7천만의	7/SN + 천만/NR + 의/JKG
9BSAB0175-0018790	오늘과	오늘/NNG + 과/JC
9BSAB0175-0018800	내일을	내일/NNG + 을/JKO
9BSAB0175-0018810	심사숙고할	심사숙고/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0018820	때	때__01/NNG
9BSAB0175-0018830	그	그/MM
9BSAB0175-0018840	누구도	누구/NP + 도/JX
9BSAB0175-0018850	경솔해질	경솔/NNG + 하/XSA + 아/EC + 지/VX + ㄹ/ETM
9BSAB0175-0018860	수	수__02/NNB
9BSAB0175-0018870	없다.	없/VA + 다/EF + ./SF
9BSAB0175-0018880	7천만의	7/SN + 천만/NR + 의/JKG
9BSAB0175-0018890	공동	공동__02/NNG
9BSAB0175-0018900	운명은	운명__01/NNG + 은/JX
9BSAB0175-0018910	한반도	한반도/NNP
9BSAB0175-0018920	전체의	전체__01/NNG + 의/JKG
9BSAB0175-0018930	경제와	경제__04/NNG + 와/JC
9BSAB0175-0018940	안보	안보__02/NNG
9BSAB0175-0018950	국제	국제__02/NNG
9BSAB0175-0018960	관계	관계__05/NNG
9BSAB0175-0018970	철학적	철학/NNG + 적/XSN
9BSAB0175-0018980	바탕을	바탕/NNG + 을/JKO
9BSAB0175-0018990	전혀	전혀__01/MAG
9BSAB0175-0019000	다른	다른/MM
9BSAB0175-0019010	차원에서	차원__01/NNG + 에서/JKB
9BSAB0175-0019020	생각케	생각__01/NNG + 하/XSV + 게/EC
9BSAB0175-0019030	한다.	하/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0019040	46년	46/SN + 년__02/NNB
9BSAB0175-0019050	전	전__08/NNG
9BSAB0175-0019060	빼앗긴	빼앗기/VV + ㄴ/ETM
9BSAB0175-0019070	나라를	나라/NNG + 를/JKO
9BSAB0175-0019080	되찾았을	되찾/VV + 았/EP + 을/ETM
9BSAB0175-0019090	때	때__01/NNG
9BSAB0175-0019100	이	이__05/MM
9BSAB0175-0019110	땅에는	땅/NNG + 에/JKB + 는/JX
9BSAB0175-0019120	분열과	분열__02/NNG + 과/JC
9BSAB0175-0019130	음해가	음해/NNG + 가/JKS
9BSAB0175-0019140	판을	판__01/NNG + 을/JKO
9BSAB0175-0019150	쳤다.	치__02/VV + 었/EP + 다/EF + ./SF
9BSAB0175-0019160	그리고	그리고/MAJ
9BSAB0175-0019170	남조선	남조선/NNP
9BSAB0175-0019180	해방이라는	해방__05/NNG + 이/VCP + 라는/ETM
9BSAB0175-0019190	구실	구실__02/NNG
9BSAB0175-0019200	아래	아래__01/NNG
9BSAB0175-0019210	전쟁도	전쟁/NNG + 도/JX
9BSAB0175-0019220	일어났다.	일어나/VV + 았/EP + 다/EF + ./SF
9BSAB0175-0019230	바로	바로/MAG
9BSAB0175-0019240	그	그/MM
9BSAB0175-0019250	남침	남침__01/NNG
9BSAB0175-0019260	전쟁으로	전쟁/NNG + 으로/JKB
9BSAB0175-0019270	인해	인하__01/VV + 아/EC
9BSAB0175-0019280	수	수__02/NNB
9BSAB0175-0019290	많은	많/VA + 은/ETM
9BSAB0175-0019300	동족이	동족__01/NNG + 이/JKS
9BSAB0175-0019310	피를	피__02/NNG + 를/JKO
9BSAB0175-0019320	흘렸고	흘리/VV + 었/EP + 고/EC
9BSAB0175-0019330	지금껏	지금껏/MAG
9BSAB0175-0019340	가족이	가족__01/NNG + 이/JKS
9BSAB0175-0019350	남북으로	남북/NNP + 으로/JKB
9BSAB0175-0019360	헤어져	헤어지/VV + 어/EC
9BSAB0175-0019370	있다.	있/VX + 다/EF + ./SF
9BSAB0175-0019380	시대적인	시대__02/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0019390	상황이었겠지만	상황__02/NNG + 이/VCP + 었/EP + 겠/EP + 지만/EC
9BSAB0175-0019400	민족은	민족/NNG + 은/JX
9BSAB0175-0019410	그처럼	그/NP + 처럼/JKB
9BSAB0175-0019420	이데올로기의	이데올로기/NNG + 의/JKG
9BSAB0175-0019430	도구였다.	도구__10/NNG + 이/VCP + 었/EP + 다/EF + ./SF
9BSAB0175-0019440	그러나	그러나/MAJ
9BSAB0175-0019450	아직도	아직/MAG + 도/JX
9BSAB0175-0019460	북쪽에는	북쪽/NNG + 에/JKB + 는/JX
9BSAB0175-0019470	마르크스와	마르크스/NNP + 와/JC
9BSAB0175-0019480	레닌	레닌/NNP
9BSAB0175-0019490	스탈린의	스탈린/NNP + 의/JKG
9BSAB0175-0019500	망령이	망령__01/NNG + 이/JKS
9BSAB0175-0019510	살아	살__01/VV + 아/EC
9BSAB0175-0019520	있고	있/VX + 고/EC
9BSAB0175-0019530	남쪽에는	남쪽/NNG + 에/JKB + 는/JX
9BSAB0175-0019540	자본주의가	자본주의/NNG + 가/JKS
9BSAB0175-0019550	수정되고	수정__09/NNG + 되/XSV + 고/EC
9BSAB0175-0019560	근대화되지	근대__03/NNG + 화/XSN + 되/XSV + 지/EC
9BSAB0175-0019570	않은	않/VX + 은/ETM
9BSAB0175-0019580	채	채__09/NNB
9BSAB0175-0019590	자리	자리__01/NNG
9BSAB0175-0019600	잡고	잡__01/VV + 고/EC
9BSAB0175-0019610	있다.	있/VX + 다/EF + ./SF
</p>
<p>
9BSAB0175-0019620	이래서는	이러/VV + 어서/EC + 는/JX
9BSAB0175-0019630	희망이	희망/NNG + 이/JKS
9BSAB0175-0019640	없다.	없/VA + 다/EF + ./SF
9BSAB0175-0019650	남북은	남북/NNP + 은/JX
9BSAB0175-0019660	버릴	버리__01/VV + ㄹ/ETM
9BSAB0175-0019670	것은	것/NNB + 은/JX
9BSAB0175-0019680	버리면서	버리__01/VV + 면서/EC
9BSAB0175-0019690	손을	손__01/NNG + 을/JKO
9BSAB0175-0019700	잡아야	잡__01/VV + 아야/EC
9BSAB0175-0019710	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0019720	냉엄한	냉엄/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0019730	국제	국제__02/NNG
9BSAB0175-0019740	현실	현실__02/NNG
9BSAB0175-0019750	속에서	속__01/NNG + 에서/JKB
9BSAB0175-0019760	한반도를	한반도/NNP + 를/JKO
9BSAB0175-0019770	지키고	지키__01/VV + 고/EC
9BSAB0175-0019780	자유와	자유__03/NNG + 와/JC
9BSAB0175-0019790	평등	평등/NNG
9BSAB0175-0019800	복지를	복지__10/NNG + 를/JKO
9BSAB0175-0019810	구가하는	구가__07/NNG + 하/XSV + 는/ETM
9BSAB0175-0019820	민족의	민족/NNG + 의/JKG
9BSAB0175-0019830	공동	공동__02/NNG
